Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2015-11-24,24,November,2015,48,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2015-11-24,24,November,2015,42,Adults (35-64),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1087,2532,3619
2015-11-24,24,November,2015,50,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2015-11-24,24,November,2015,23,Youth (<25),Female,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,620,2171,2791
2015-11-24,24,November,2015,51,Adults (35-64),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
2015-11-24,24,November,2015,23,Youth (<25),Male,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2015-11-25,25,November,2015,33,Young Adults (25-34),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,722,1252,1974
2015-11-25,25,November,2015,42,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,370,688,1058
2015-11-25,25,November,2015,34,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2015-11-26,26,November,2015,33,Young Adults (25-34),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,538,1252,1790
2015-11-26,26,November,2015,33,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,854,1482,2336
2015-11-27,27,November,2015,64,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-11-27,27,November,2015,39,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 38",3,713,1120,482,2139,2621
2015-11-27,27,November,2015,43,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
2015-11-27,27,November,2015,48,Adults (35-64),Male,United States,Washington,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",3,461,742,353,1383,1736
2015-11-27,27,November,2015,22,Youth (<25),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,185,344,529
2015-11-27,27,November,2015,34,Young Adults (25-34),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2015-11-27,27,November,2015,50,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,1168,2166,3334
2015-11-28,28,November,2015,50,Adults (35-64),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,538,1252,1790
2015-11-28,28,November,2015,46,Adults (35-64),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-500 Black, 40",3,295,540,508,885,1393
2015-11-28,28,November,2015,23,Youth (<25),Female,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,385,713,1098
2015-11-28,28,November,2015,49,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,351,1555,1906
2015-11-28,28,November,2015,60,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2015-11-28,28,November,2015,39,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,161,713,874
2015-11-28,28,November,2015,33,Young Adults (25-34),Male,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,1083,1701,244,1083,1327
2015-11-28,28,November,2015,44,Adults (35-64),Male,United States,Oregon,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,120,344,464
2015-11-28,28,November,2015,37,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 48",3,713,1120,1154,2139,3293
2015-11-28,28,November,2015,29,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-11-28,28,November,2015,49,Adults (35-64),Male,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2015-11-29,29,November,2015,49,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249
2015-11-29,29,November,2015,33,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,185,344,529
2015-11-29,29,November,2015,44,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",3,344,540,556,1032,1588
2015-11-29,29,November,2015,19,Youth (<25),Female,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,385,713,1098
2015-11-29,29,November,2015,59,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,185,344,529
2015-11-29,29,November,2015,31,Young Adults (25-34),Male,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 60",1,487,783,124,487,611
2015-11-29,29,November,2015,17,Youth (<25),Female,United States,Oregon,Bikes,Road Bikes,"Road-650 Black, 58",1,487,783,186,487,673
2015-11-29,29,November,2015,53,Adults (35-64),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1087,2532,3619
2015-11-29,29,November,2015,44,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
2015-11-29,29,November,2015,22,Youth (<25),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",3,344,540,556,1032,1588
2015-11-29,29,November,2015,34,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2015-11-30,30,November,2015,19,Youth (<25),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
2015-11-30,30,November,2015,28,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",2,755,1215,871,1510,2381
2015-11-30,30,November,2015,32,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,854,1482,2336
2015-11-30,30,November,2015,35,Adults (35-64),Female,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,378,1482,1860
2015-11-30,30,November,2015,36,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,280,487,767
2015-11-30,30,November,2015,30,Young Adults (25-34),Female,United States,Oregon,Bikes,Road Bikes,"Road-750 Black, 58",3,344,540,361,1032,1393
2015-11-30,30,November,2015,46,Adults (35-64),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
2015-11-30,30,November,2015,29,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-11-30,30,November,2015,31,Young Adults (25-34),Male,United States,Utah,Bikes,Touring Bikes,"Touring-3000 Blue, 58",2,461,742,265,922,1187
2015-12-01,1,December,2015,39,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,584,1083,1667
2015-12-01,1,December,2015,28,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2015-12-01,1,December,2015,42,Adults (35-64),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,544,1266,1810
2015-12-01,1,December,2015,31,Young Adults (25-34),Male,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 60",1,487,783,124,487,611
2015-12-01,1,December,2015,24,Youth (<25),Female,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,385,713,1098
2015-12-01,1,December,2015,32,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1008,1266,2274
2015-12-01,1,December,2015,41,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",3,344,540,556,1032,1588
2015-12-01,1,December,2015,46,Adults (35-64),Female,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 50",2,755,1215,871,1510,2381
2015-12-01,1,December,2015,37,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,385,713,1098
2015-12-02,2,December,2015,62,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,244,1083,1327
2015-12-02,2,December,2015,47,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
2015-12-02,2,December,2015,30,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336
2015-12-02,2,December,2015,26,Young Adults (25-34),Male,United States,Oregon,Bikes,Touring Bikes,"Touring-2000 Blue, 54",3,755,1215,870,2265,3135
2015-12-02,2,December,2015,54,Adults (35-64),Male,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,854,1482,2336
2015-12-02,2,December,2015,17,Youth (<25),Male,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,77,344,421
2015-12-02,2,December,2015,53,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
2015-12-02,2,December,2015,36,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1008,1266,2274
2015-12-03,3,December,2015,33,Young Adults (25-34),Male,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336
2015-12-03,3,December,2015,23,Youth (<25),Female,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,334,420,754
2015-12-03,3,December,2015,28,Young Adults (25-34),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790
2015-12-03,3,December,2015,27,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",3,713,1120,1154,2139,3293
2015-12-03,3,December,2015,20,Youth (<25),Male,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,234,295,529
2015-12-03,3,December,2015,31,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336
2015-12-03,3,December,2015,38,Adults (35-64),Male,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,436,755,1191
2015-12-03,3,December,2015,28,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249
2015-12-03,3,December,2015,27,Young Adults (25-34),Male,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,620,2171,2791
2015-12-03,3,December,2015,29,Young Adults (25-34),Male,United States,California,Bikes,Touring Bikes,"Touring-3000 Blue, 54",1,461,742,266,461,727
2015-12-03,3,December,2015,53,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
2015-12-03,3,December,2015,40,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,385,713,1098
2015-12-03,3,December,2015,31,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",1,487,783,280,487,767
2015-12-03,3,December,2015,19,Youth (<25),Male,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
2015-12-03,3,December,2015,27,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2015-12-03,3,December,2015,23,Youth (<25),Male,United States,California,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,266,461,727
2015-12-03,3,December,2015,25,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,854,1482,2336
2015-12-04,4,December,2015,20,Youth (<25),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249
2015-12-04,4,December,2015,32,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",1,487,783,280,487,767
2015-12-04,4,December,2015,56,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-12-04,4,December,2015,47,Adults (35-64),Male,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,854,1482,2336
2015-12-04,4,December,2015,35,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-12-04,4,December,2015,47,Adults (35-64),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",1,308,565,133,308,441
2015-12-04,4,December,2015,39,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,161,713,874
2015-12-04,4,December,2015,28,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-12-04,4,December,2015,37,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,161,713,874
2015-12-04,4,December,2015,34,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336
2015-12-05,5,December,2015,46,Adults (35-64),Female,United States,Washington,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,118,461,579
2015-12-05,5,December,2015,37,Adults (35-64),Female,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,378,1482,1860
2015-12-05,5,December,2015,46,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",3,420,769,1001,1260,2261
2015-12-05,5,December,2015,32,Young Adults (25-34),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790
2015-12-05,5,December,2015,24,Youth (<25),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-12-05,5,December,2015,24,Youth (<25),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-12-05,5,December,2015,26,Young Adults (25-34),Female,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2015-12-05,5,December,2015,60,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2015-12-06,6,December,2015,26,Young Adults (25-34),Male,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2015-12-06,6,December,2015,42,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",3,344,540,556,1032,1588
2015-12-06,6,December,2015,29,Young Adults (25-34),Female,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,568,1482,2050
2015-12-06,6,December,2015,40,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2015-12-06,6,December,2015,43,Adults (35-64),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
2015-12-06,6,December,2015,35,Adults (35-64),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1076,2504,3580
2015-12-06,6,December,2015,31,Young Adults (25-34),Male,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,378,1482,1860
2015-12-06,6,December,2015,57,Adults (35-64),Male,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,568,1482,2050
2015-12-06,6,December,2015,54,Adults (35-64),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,854,1482,2336
2015-12-06,6,December,2015,63,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",1,308,565,246,308,554
2015-12-07,7,December,2015,45,Adults (35-64),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2015-12-07,7,December,2015,51,Adults (35-64),Female,United States,California,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,266,461,727
2015-12-07,7,December,2015,47,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,124,487,611
2015-12-07,7,December,2015,29,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,854,1482,2336
2015-12-07,7,December,2015,24,Youth (<25),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-12-07,7,December,2015,43,Adults (35-64),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-500 Black, 44",3,295,540,508,885,1393
2015-12-07,7,December,2015,31,Young Adults (25-34),Male,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2015-12-07,7,December,2015,34,Young Adults (25-34),Female,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,77,344,421
2015-12-07,7,December,2015,47,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,667,840,1507
2015-12-07,7,December,2015,25,Young Adults (25-34),Male,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",3,344,540,232,1032,1264
2015-12-07,7,December,2015,25,Young Adults (25-34),Female,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,620,2171,2791
2015-12-07,7,December,2015,41,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,185,344,529
2015-12-07,7,December,2015,40,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,839,1555,2394
2015-12-07,7,December,2015,56,Adults (35-64),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1076,2504,3580
2015-12-07,7,December,2015,47,Adults (35-64),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-500 Black, 48",1,295,540,126,295,421
2015-12-08,8,December,2015,34,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,839,1555,2394
2015-12-08,8,December,2015,30,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 48",1,295,540,234,295,529
2015-12-08,8,December,2015,27,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-12-08,8,December,2015,46,Adults (35-64),Male,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,854,1482,2336
2015-12-08,8,December,2015,27,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 58",3,344,540,556,1032,1588
2015-12-08,8,December,2015,30,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",3,420,769,1001,1260,2261
2015-12-08,8,December,2015,56,Adults (35-64),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,729,1266,1995
2015-12-08,8,December,2015,24,Youth (<25),Male,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,620,2171,2791
2015-12-08,8,December,2015,28,Young Adults (25-34),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790
2015-12-08,8,December,2015,41,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,185,344,529
2015-12-09,9,December,2015,25,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,234,295,529
2015-12-09,9,December,2015,29,Young Adults (25-34),Female,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,568,1482,2050
2015-12-09,9,December,2015,26,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2015-12-09,9,December,2015,28,Young Adults (25-34),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2015-12-09,9,December,2015,23,Youth (<25),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1076,2504,3580
2015-12-09,9,December,2015,36,Adults (35-64),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1443,2504,3947
2015-12-09,9,December,2015,24,Youth (<25),Male,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,854,1482,2336
2015-12-10,10,December,2015,47,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
2015-12-10,10,December,2015,25,Young Adults (25-34),Female,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,234,295,529
2015-12-10,10,December,2015,62,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,185,344,529
2015-12-10,10,December,2015,31,Young Adults (25-34),Male,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2015-12-10,10,December,2015,30,Young Adults (25-34),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790
2015-12-10,10,December,2015,44,Adults (35-64),Male,United States,Oregon,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,241,688,929
2015-12-11,11,December,2015,17,Youth (<25),Male,United States,Oregon,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,120,344,464
2015-12-11,11,December,2015,23,Youth (<25),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,538,1252,1790
2015-12-11,11,December,2015,29,Young Adults (25-34),Male,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,568,1482,2050
2015-12-11,11,December,2015,28,Young Adults (25-34),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
2015-12-11,11,December,2015,28,Young Adults (25-34),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1087,2532,3619
2015-12-11,11,December,2015,25,Young Adults (25-34),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1443,2504,3947
2015-12-11,11,December,2015,30,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336
2015-12-11,11,December,2015,46,Adults (35-64),Male,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,378,1482,1860
2015-12-11,11,December,2015,29,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,854,1482,2336
2015-12-11,11,December,2015,44,Adults (35-64),Male,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,722,1252,1974
2015-12-11,11,December,2015,31,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",1,487,783,280,487,767
2015-12-11,11,December,2015,26,Young Adults (25-34),Female,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,722,1252,1974
2015-12-11,11,December,2015,43,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
2015-12-11,11,December,2015,31,Young Adults (25-34),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336
2015-12-12,12,December,2015,48,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,244,1083,1327
2015-12-12,12,December,2015,26,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
2015-12-12,12,December,2015,28,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",3,344,540,556,1032,1588
2015-12-12,12,December,2015,39,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,620,2171,2791
2015-12-12,12,December,2015,41,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-500 Silver, 42",1,308,565,246,308,554
2015-12-12,12,December,2015,20,Youth (<25),Female,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
2015-12-12,12,December,2015,19,Youth (<25),Female,United States,Oregon,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,177,461,638
2015-12-12,12,December,2015,25,Young Adults (25-34),Male,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336
2015-12-12,12,December,2015,38,Adults (35-64),Male,United States,Oregon,Bikes,Mountain Bikes,"Mountain-500 Silver, 48",1,308,565,178,308,486
2015-12-12,12,December,2015,28,Young Adults (25-34),Male,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,193,755,948
2015-12-12,12,December,2015,20,Youth (<25),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",1,420,769,180,420,600
2015-12-12,12,December,2015,31,Young Adults (25-34),Male,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2015-12-12,12,December,2015,30,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-650 Black, 58",2,487,783,561,974,1535
2015-12-12,12,December,2015,62,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2015-12-12,12,December,2015,30,Young Adults (25-34),Male,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,334,420,754
2015-12-12,12,December,2015,40,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,839,1555,2394
2015-12-12,12,December,2015,36,Adults (35-64),Female,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1008,1266,2274
2015-12-13,13,December,2015,34,Young Adults (25-34),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-100 Silver, 42",1,1912,3400,740,1912,2652
2015-12-13,13,December,2015,45,Adults (35-64),Female,United States,California,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,266,461,727
2015-12-13,13,December,2015,27,Young Adults (25-34),Male,United States,California,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,266,461,727
